cgpa,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,branch_Civil,branch_ECE,branch_EEE,branch_IT,branch_Mechanical
7.03,2,1,0,0,0,95.4,7.6,77.6,1,5,0,68.8,1,False,True,False,False,False
9.08,3,0,0,0,1,57.0,7.1,40.4,1,6,0,75.9,1,False,False,False,False,True
6.39,1,1,1,1,0,76.5,6.9,77.9,1,4,0,84.0,3,False,False,False,False,True
9.21,1,1,1,0,0,56.9,8.3,87.3,1,4,0,79.8,2,False,False,False,False,True
8.19,1,0,0,0,0,77.4,7.7,66.5,0,5,0,43.9,0,False,False,False,False,False
9.24,2,0,1,0,1,55.2,7.2,82.1,2,6,0,87.7,2,False,False,False,False,True
8.6,2,1,0,1,1,59.0,8.9,54.7,0,4,0,75.1,3,False,False,False,False,True
7.38,1,1,1,0,0,45.7,5.6,87.7,1,6,1,78.9,2,False,False,True,False,False
6.6,3,1,0,0,0,95.1,4.8,48.1,2,3,0,56.5,1,False,False,False,False,False
5.78,2,0,1,0,0,33.8,9.4,93.5,1,3,0,58.8,1,False,False,True,False,False
5.13,2,1,0,0,1,46.2,8.2,51.6,1,6,1,81.0,2,False,False,False,True,False
6.02,1,0,0,0,0,8.4,9.5,94.4,3,4,0,81.1,0,False,False,False,False,False
6.2,2,1,1,0,1,29.1,6.9,52.8,1,3,2,72.9,3,False,False,False,True,False
7.37,2,1,1,0,0,32.7,6.5,65.8,1,5,0,78.2,2,True,False,False,False,False
6.02,3,1,0,0,1,17.0,4.1,54.2,0,6,3,57.9,2,False,False,False,True,False
5.55,2,0,1,0,0,12.0,7.9,86.5,1,3,0,60.5,1,True,False,False,False,False
9.51,3,0,0,0,1,60.3,5.7,94.3,0,2,0,33.4,1,False,False,True,False,False
7.96,3,1,1,0,0,56.6,8.4,98.0,0,5,1,74.0,2,False,True,False,False,False
8.85,3,1,0,1,1,74.2,10.0,88.2,2,3,0,95.0,3,False,False,False,False,True
8.04,3,0,1,0,0,47.6,9.8,67.9,1,4,0,70.4,1,False,False,False,True,False
9.5,3,0,1,1,1,35.1,7.8,81.3,1,3,0,74.3,3,False,False,False,False,True
5.84,1,1,0,0,0,13.4,8.6,53.0,0,5,0,62.4,1,False,True,False,False,False
8.44,1,1,0,1,0,38.6,6.1,79.9,1,4,2,67.5,2,False,False,False,False,True
5.95,3,1,1,1,1,51.7,7.6,86.5,0,2,0,75.2,4,False,True,False,False,False
6.44,2,1,1,0,0,85.9,7.6,53.9,1,3,0,70.0,2,False,True,False,False,False
7.71,3,1,0,0,1,51.2,5.5,72.0,0,3,1,48.7,2,False,False,True,False,False
9.43,3,1,0,0,0,76.5,8.5,53.3,0,6,0,64.0,1,False,False,False,True,False
6.62,3,0,1,0,1,49.5,4.7,69.9,1,2,0,50.4,2,False,False,False,False,True
5.56,1,0,0,0,0,18.3,5.6,61.2,0,1,0,26.7,0,False,True,False,False,False
7.01,3,1,0,1,0,12.3,9.6,67.2,2,3,0,85.1,2,False,True,False,False,False
9.6,1,1,1,1,1,45.7,7.2,81.1,3,2,1,105.7,4,False,False,False,False,False
5.79,2,1,1,0,0,82.9,9.9,49.8,2,5,0,93.4,2,False,False,False,False,True
9.46,1,1,1,0,1,20.3,8.0,79.0,3,5,0,108.2,3,False,True,False,False,False
6.63,2,1,1,1,0,91.9,6.3,90.3,1,1,0,63.3,3,False,True,False,False,False
8.76,1,0,1,0,0,97.0,4.8,93.3,2,6,0,78.7,1,False,False,False,False,True
7.62,1,1,1,1,1,82.1,5.8,66.3,0,4,0,75.6,4,False,True,False,False,False
9.75,2,1,0,1,0,59.7,9.6,84.7,2,5,0,94.5,2,False,True,False,False,False
7.54,3,1,1,0,1,95.0,6.8,82.1,2,2,0,83.3,3,False,False,True,False,False
8.59,2,0,1,0,0,58.7,5.1,49.6,1,2,0,44.7,1,False,False,False,False,True
8.29,1,0,1,0,1,2.6,7.9,96.9,2,4,1,88.1,2,False,False,False,True,False
7.13,2,1,1,0,1,71.9,6.6,48.5,1,1,0,65.7,3,False,False,False,False,False
7.19,2,0,1,1,0,36.0,9.2,49.3,1,4,0,75.3,2,False,False,False,True,False
6.55,1,0,1,1,0,51.5,6.7,67.4,0,2,2,47.9,2,False,False,True,False,False
5.99,2,1,1,1,1,83.5,8.4,61.0,3,3,0,106.6,4,True,False,False,False,False
6.83,1,0,1,0,0,95.3,6.9,68.3,0,5,0,56.8,1,False,False,False,False,False
7.48,2,1,1,0,0,80.3,9.3,71.9,1,5,1,85.3,2,False,False,True,False,False
5.05,1,1,0,0,0,55.2,9.9,44.4,0,6,1,72.5,1,False,False,True,False,False
5.3,3,1,1,0,1,99.6,6.2,97.8,0,1,1,49.0,3,False,True,False,False,False
9.04,1,1,0,1,0,85.9,7.0,52.5,1,3,0,66.0,2,False,False,False,False,True
6.91,2,1,0,1,1,94.3,4.4,97.7,1,2,0,59.8,3,False,False,False,False,True
7.77,1,0,1,0,0,55.0,5.4,43.4,0,3,0,43.3,1,True,False,False,False,False
8.13,3,1,0,0,1,61.1,8.6,43.7,0,5,0,67.6,2,False,False,True,False,False
7.32,3,0,0,1,0,54.7,7.2,75.4,0,6,0,66.3,1,True,False,False,False,False
9.22,3,1,1,0,1,4.0,4.4,82.8,0,1,0,52.3,3,False,False,False,False,True
8.89,3,1,0,0,0,75.9,5.5,81.0,1,3,1,55.0,1,True,False,False,False,False
8.62,3,1,1,0,0,3.3,9.3,47.4,1,5,0,82.6,2,False,False,True,False,False
7.0,2,0,1,1,0,59.8,8.0,65.2,2,1,0,66.6,2,False,False,False,False,True
8.8,3,1,0,1,0,71.5,7.3,49.4,0,1,2,47.2,2,False,True,False,False,False
7.58,2,1,1,0,0,55.2,7.3,92.6,0,2,0,48.4,2,False,False,True,False,False
8.41,1,1,1,0,0,43.6,7.9,79.3,1,1,0,54.2,2,False,False,True,False,False
8.55,2,0,1,0,0,83.1,7.3,49.9,1,5,0,68.2,1,False,False,False,False,True
6.17,2,0,0,0,1,32.2,4.2,47.6,3,1,0,62.5,1,True,False,False,False,False
5.86,1,1,0,1,1,86.2,7.1,64.2,0,3,0,62.5,3,False,True,False,False,False
9.62,1,0,1,0,0,51.9,8.7,90.3,1,2,0,56.6,1,False,True,False,False,False
5.87,3,0,0,0,0,10.1,9.4,69.9,1,6,0,67.3,0,False,False,True,False,False
9.94,3,1,1,1,1,14.1,6.4,59.4,0,2,0,66.3,4,False,False,False,False,False
8.56,2,1,0,0,0,26.1,5.9,71.2,2,2,0,57.2,1,False,False,True,False,False
7.98,2,1,1,0,0,39.3,4.6,83.3,0,3,0,50.1,2,False,False,False,False,True
5.65,2,1,1,0,0,53.5,5.1,72.5,1,4,0,63.0,2,False,False,False,True,False
8.85,3,0,0,0,0,92.4,5.0,64.8,1,2,0,37.6,0,False,False,False,False,True
5.82,2,0,0,0,0,87.9,5.5,84.3,3,1,0,46.5,0,False,False,True,False,False
9.83,3,1,1,0,0,38.6,9.3,72.7,2,4,0,83.2,2,False,True,False,False,False
7.4,2,1,1,1,0,30.5,7.1,47.2,1,2,0,70.4,3,False,False,True,False,False
9.25,3,1,1,0,1,59.7,9.1,56.4,0,3,1,72.5,3,False,False,False,False,False
5.16,3,1,1,1,1,27.1,6.1,71.2,1,5,0,94.0,4,False,False,False,True,False
9.14,2,0,0,0,0,32.1,8.3,76.4,1,6,0,69.5,0,False,False,False,True,False
8.56,1,1,1,1,0,50.5,9.9,99.7,1,2,1,78.2,3,False,False,False,True,False
7.36,3,1,0,1,1,66.2,5.7,53.0,1,2,0,69.3,3,False,False,False,False,True
7.15,2,0,0,0,1,1.6,6.1,77.8,2,3,1,61.4,1,False,False,False,False,False
8.79,2,0,1,0,1,75.2,5.0,60.5,0,6,0,69.9,2,False,False,False,True,False
6.53,2,1,0,1,0,1.8,7.0,50.7,1,3,0,66.7,2,False,False,False,False,False
8.78,2,1,1,0,0,87.3,6.9,84.6,0,4,1,58.0,2,True,False,False,False,False
5.44,1,1,1,0,0,96.4,9.7,81.9,1,4,0,81.3,2,False,False,False,False,False
6.91,3,1,0,1,1,76.9,9.6,98.7,0,2,0,69.2,3,False,False,False,True,False
9.99,2,0,0,0,1,24.7,8.4,41.6,2,6,1,84.2,1,True,False,False,False,False
9.33,2,1,1,0,0,87.4,10.0,90.0,3,3,0,97.9,2,False,False,False,False,True
7.2,2,1,1,0,0,23.4,8.6,51.8,2,1,0,68.1,2,False,False,False,False,True
9.07,2,1,1,0,0,69.0,6.1,60.8,0,6,0,66.5,2,False,False,False,False,True
8.71,3,1,1,0,1,82.4,6.4,91.5,0,6,0,75.5,3,False,False,True,False,False
9.17,1,0,0,0,0,0.4,6.0,55.6,1,2,0,40.2,0,False,False,False,False,True
5.6,2,0,1,0,0,69.6,5.3,42.6,1,5,2,58.6,1,False,False,False,True,False
6.99,1,0,0,0,1,86.1,6.6,50.8,0,5,0,49.9,1,False,False,False,False,True
5.75,1,1,1,0,1,0.7,7.9,75.6,3,4,2,104.9,3,False,False,False,False,True
10.0,3,0,0,1,0,29.1,4.9,65.5,1,3,1,48.5,1,False,False,False,True,False
9.04,2,1,0,0,0,91.3,7.2,96.0,0,4,3,53.9,1,False,False,False,False,True
8.06,2,0,1,0,1,87.5,9.3,96.0,1,6,0,90.1,2,False,False,False,False,False
7.76,3,0,0,1,1,93.4,4.7,73.2,1,6,1,77.8,2,True,False,False,False,False
6.34,3,0,1,0,0,85.8,7.6,50.1,1,4,0,60.2,1,False,False,False,False,False
9.25,3,0,1,0,0,91.3,7.2,45.6,3,5,1,91.3,1,False,False,True,False,False
8.63,3,0,1,0,0,24.6,8.2,74.0,1,2,0,57.1,1,False,True,False,False,False
9.51,3,1,0,1,0,45.2,8.7,78.6,1,2,1,69.1,2,False,True,False,False,False
9.42,1,0,1,0,0,97.6,5.4,94.5,1,6,0,67.4,1,False,False,True,False,False
8.82,1,1,0,0,0,45.3,8.1,87.3,3,3,0,81.2,1,False,False,False,True,False
6.43,1,0,1,0,1,68.8,9.8,70.6,1,1,0,65.4,2,False,False,True,False,False
5.27,1,0,0,0,0,54.3,9.7,91.7,1,1,0,47.7,0,False,False,True,False,False
8.9,1,1,0,1,0,25.9,8.7,41.6,0,1,0,51.7,2,False,False,False,False,False
8.44,2,1,1,0,0,48.2,8.0,69.7,3,5,0,95.7,2,False,False,True,False,False
5.58,2,1,0,0,0,11.1,8.7,75.2,1,6,0,77.9,1,False,False,False,True,False
5.96,3,1,0,0,1,41.9,6.5,66.6,1,2,0,58.7,2,True,False,False,False,False
6.47,2,1,0,0,1,25.1,4.8,79.1,1,4,3,61.4,2,False,False,False,True,False
5.88,2,1,1,0,1,10.4,4.2,59.8,2,3,0,80.9,3,False,False,True,False,False
8.78,3,0,1,0,0,79.0,8.9,57.4,0,6,0,62.1,1,False,True,False,False,False
6.84,2,1,1,1,0,86.9,8.7,86.3,2,4,0,99.1,3,False,False,False,True,False
8.38,2,1,0,1,0,30.8,7.1,66.5,3,5,0,97.0,2,False,False,True,False,False
8.08,3,1,0,0,1,58.9,9.5,93.9,3,2,0,87.1,2,False,False,False,False,False
9.0,2,0,1,0,0,53.2,7.5,55.1,3,3,2,80.9,1,False,False,False,False,True
9.23,2,1,1,1,0,68.7,9.6,65.1,3,1,3,95.0,3,False,False,False,True,False
8.58,2,0,1,1,0,56.2,5.3,64.1,1,1,1,50.6,2,False,False,False,False,True
6.57,2,0,1,0,1,29.0,4.9,92.2,2,2,2,66.6,2,True,False,False,False,False
8.49,3,1,1,0,1,31.8,4.9,87.1,0,1,0,52.6,3,False,False,False,True,False
7.88,1,1,1,1,0,97.0,7.7,84.1,0,2,0,62.6,3,False,True,False,False,False
5.14,3,0,1,1,1,11.6,7.2,44.6,0,4,0,75.5,3,False,False,False,False,True
6.05,3,1,1,0,0,60.4,6.9,65.7,2,1,0,62.3,2,False,False,True,False,False
8.04,2,1,1,1,1,2.9,9.7,91.7,3,6,0,131.1,4,False,False,False,False,True
5.47,1,1,0,1,0,12.9,7.2,63.7,0,3,0,54.6,2,False,False,True,False,False
6.74,3,1,0,0,0,64.0,6.9,61.6,0,1,0,31.0,1,False,False,True,False,False
5.62,3,1,0,1,1,77.9,8.0,70.0,1,2,0,74.2,3,False,False,False,False,False
7.18,3,1,0,1,0,66.3,9.6,90.3,2,6,0,95.7,2,False,False,False,True,False
8.46,1,1,1,0,0,87.9,6.5,68.9,0,1,0,41.2,2,False,False,False,False,True
5.21,1,0,0,0,0,91.7,6.3,90.7,0,6,0,47.2,0,False,False,False,True,False
5.7,3,1,0,1,0,82.9,6.6,43.7,1,1,0,59.4,2,True,False,False,False,False
8.77,1,1,0,0,0,57.7,4.9,61.4,1,5,0,58.1,1,False,False,True,False,False
5.19,3,0,0,0,0,42.1,5.1,91.3,2,1,3,44.5,0,False,False,False,False,True
5.54,3,1,0,0,1,38.2,9.8,45.2,1,1,0,64.3,2,False,False,False,False,True
8.02,2,1,1,0,0,92.0,9.0,89.7,1,1,0,62.9,2,False,False,True,False,False
7.16,3,1,1,0,0,27.8,9.8,82.1,1,4,1,78.3,2,False,False,False,False,True
8.66,1,1,0,0,1,22.0,6.6,86.9,2,3,0,76.4,2,False,False,False,False,False
6.39,1,1,1,0,1,91.0,4.2,66.9,1,2,0,63.1,3,True,False,False,False,False
5.88,3,1,0,0,0,18.1,8.0,74.8,1,5,0,68.6,1,True,False,False,False,False
5.12,2,1,0,0,0,78.1,9.5,73.8,0,6,0,72.9,1,False,False,False,True,False
7.56,3,1,0,0,0,11.4,8.3,93.7,2,2,0,64.5,1,False,False,False,False,True
6.37,2,1,1,1,1,98.2,7.3,80.9,0,1,0,64.5,4,False,True,False,False,False
9.95,2,1,0,0,1,71.1,5.8,56.9,0,4,0,54.5,2,False,False,True,False,False
7.21,3,1,1,0,1,52.7,9.0,50.9,0,3,0,69.4,3,False,True,False,False,False
5.64,3,1,1,1,0,51.2,8.3,56.6,2,1,0,83.5,3,False,False,True,False,False
8.52,1,1,1,1,0,83.2,5.2,68.7,1,4,3,80.5,3,False,False,False,False,False
7.04,2,0,0,1,1,32.5,9.6,70.1,2,2,0,83.8,2,False,False,False,False,True
8.17,1,1,0,1,1,16.3,9.8,73.3,1,1,0,73.2,3,False,False,False,True,False
8.86,2,1,1,0,0,97.2,6.6,53.9,0,4,0,58.6,2,True,False,False,False,False
5.01,3,0,1,0,0,79.9,8.9,68.6,2,1,0,58.9,1,True,False,False,False,False
9.61,3,1,1,1,1,65.9,6.0,49.4,0,5,0,85.9,4,True,False,False,False,False
6.07,3,1,1,0,0,10.9,6.1,79.9,2,4,0,83.0,2,False,False,False,True,False
8.87,2,1,0,1,1,87.8,4.6,55.1,0,2,0,58.5,3,False,False,False,False,False
5.73,1,1,1,0,0,74.1,6.3,44.3,0,6,0,70.3,2,True,False,False,False,False
9.66,1,0,1,0,1,51.4,5.5,88.2,0,5,1,61.5,2,True,False,False,False,False
7.78,1,0,0,1,0,43.6,7.1,66.4,1,1,1,46.3,1,False,False,False,True,False
9.08,2,1,1,1,0,10.4,7.4,71.9,1,1,1,67.9,3,False,False,False,False,False
8.04,2,0,1,0,1,67.1,8.8,45.7,0,6,0,74.0,2,False,True,False,False,False
6.76,2,1,0,0,1,80.7,4.6,74.6,0,2,0,45.2,2,False,False,False,True,False
7.83,3,0,0,1,1,22.3,4.6,44.1,2,2,0,58.9,2,False,False,False,False,True
5.37,1,1,1,1,0,90.1,7.2,71.7,1,5,0,89.3,3,False,False,False,False,True
9.75,1,0,0,1,0,56.3,7.7,58.5,3,5,0,89.0,1,False,False,True,False,False
7.96,2,1,0,0,1,73.3,4.8,82.9,3,2,0,79.1,2,False,False,False,True,False
9.58,3,0,0,0,1,50.0,5.0,45.1,0,2,0,33.7,1,False,True,False,False,False
8.58,3,1,0,0,1,81.7,8.5,44.6,0,4,1,64.3,2,False,False,False,False,True
5.68,1,0,1,0,0,89.5,10.0,59.1,0,6,0,67.3,1,False,True,False,False,False
6.73,1,0,0,0,0,38.1,4.9,63.7,0,6,0,46.3,0,False,True,False,False,False
9.04,1,1,1,1,1,38.4,5.1,46.8,2,2,0,87.3,4,False,False,False,False,False
8.92,2,0,1,0,1,3.7,7.5,40.2,0,6,0,74.3,2,False,True,False,False,False
6.46,3,1,1,0,1,37.7,8.2,90.2,3,3,0,100.1,3,False,True,False,False,False
7.38,1,1,1,0,0,62.0,5.7,54.9,0,5,0,60.7,2,False,False,True,False,False
9.17,3,1,1,1,1,81.2,6.9,62.1,2,2,0,91.4,4,True,False,False,False,False
6.65,1,1,1,1,0,50.2,6.5,69.2,0,2,1,62.0,3,False,False,False,False,True
8.75,1,0,1,0,0,83.4,6.8,43.6,0,2,1,41.9,1,False,False,False,True,False
7.7,3,0,0,0,0,74.3,8.3,48.2,2,4,2,60.1,0,False,False,True,False,False
7.13,3,1,0,0,1,20.9,8.6,48.7,0,4,0,65.0,2,False,False,True,False,False
9.83,1,0,0,0,0,39.8,4.6,72.9,1,4,3,45.0,0,False,False,False,False,False
5.65,2,0,1,0,0,9.2,7.7,49.8,0,4,1,51.0,1,False,True,False,False,False
9.18,3,0,1,0,0,13.6,10.0,60.1,1,1,0,54.8,1,False,True,False,False,False
8.26,3,0,0,0,1,57.9,6.0,43.9,0,3,1,47.7,1,False,False,False,True,False
8.79,3,1,1,1,1,67.6,9.2,81.4,0,1,0,69.7,4,False,False,False,False,False
7.27,1,1,0,1,1,91.4,7.2,80.3,2,4,3,94.5,3,False,False,False,True,False
5.76,3,1,1,0,1,75.5,7.5,89.7,0,3,1,71.7,3,False,False,False,False,False
6.42,1,0,1,1,1,70.6,7.9,95.4,3,6,0,117.0,3,False,True,False,False,False
9.74,3,1,0,0,0,98.9,6.8,44.5,3,3,0,73.8,1,True,False,False,False,False
7.78,1,1,0,0,0,57.2,4.4,46.1,0,6,0,48.7,1,False,True,False,False,False
6.35,3,0,0,1,0,77.0,9.4,60.5,2,3,1,71.3,1,False,False,False,False,False
7.08,3,1,0,0,0,26.6,7.2,78.5,1,4,0,60.7,1,True,False,False,False,False
7.02,1,0,1,1,1,22.4,6.1,98.6,0,2,0,57.0,3,True,False,False,False,False
5.32,1,1,0,1,0,53.3,8.3,92.8,1,6,0,87.8,2,False,False,True,False,False
7.55,3,1,0,0,0,40.9,5.9,48.9,0,3,1,47.5,1,False,False,False,False,False
6.87,2,1,1,0,0,55.3,5.7,54.0,1,1,0,53.9,2,False,False,False,True,False
7.6,3,1,0,0,0,98.7,8.4,76.2,0,2,1,47.6,1,True,False,False,False,False
6.45,1,0,1,0,1,48.0,9.5,78.5,0,3,1,63.3,2,False,False,True,False,False
9.68,3,1,1,1,1,11.8,7.9,49.4,2,5,0,111.4,4,False,True,False,False,False
8.71,2,0,1,0,0,98.6,5.1,74.1,1,3,0,46.4,1,False,False,False,False,False
9.79,1,1,1,0,1,81.0,9.6,56.9,1,4,0,91.0,3,False,False,False,True,False
9.8,3,1,1,0,0,95.4,6.2,45.8,0,4,0,63.4,2,False,False,False,False,False
5.28,3,1,0,0,0,35.1,7.2,84.9,0,6,0,60.3,1,True,False,False,False,False
6.16,1,1,0,0,0,99.6,4.0,78.4,2,6,0,76.6,1,False,False,False,False,False
5.58,1,1,1,0,1,14.0,7.6,49.3,1,2,0,69.6,3,False,False,False,False,True
9.83,2,0,1,0,1,74.2,9.6,92.7,1,5,0,87.0,2,False,False,False,False,False
5.5,1,1,0,0,0,77.9,6.4,79.9,1,1,0,44.7,1,False,False,True,False,False
7.52,2,1,0,0,0,34.2,4.1,45.5,0,1,0,24.9,1,False,False,True,False,False
5.1,2,0,1,0,0,15.2,8.5,57.9,0,3,1,50.2,1,False,False,True,False,False
7.42,2,1,1,0,0,96.5,6.6,40.1,2,6,0,88.0,2,False,False,False,True,False
9.98,2,1,1,0,1,71.8,7.0,54.9,2,2,0,81.5,3,True,False,False,False,False
5.33,3,1,1,0,1,37.3,5.8,91.7,1,4,0,77.7,3,False,False,False,False,False
9.45,1,1,0,1,1,68.4,6.8,45.6,2,3,0,83.7,3,False,False,True,False,False
8.37,3,0,1,0,1,13.2,4.1,48.2,0,5,1,56.1,2,True,False,False,False,False
9.23,2,1,0,0,1,87.2,4.1,74.7,0,5,0,55.3,2,False,False,True,False,False
8.32,3,1,0,1,0,92.5,7.2,78.6,0,4,1,57.6,2,False,True,False,False,False
5.49,1,0,1,0,1,71.2,7.0,91.4,0,5,0,66.6,2,False,True,False,False,False
5.96,1,1,1,0,0,34.8,4.5,96.4,1,6,1,73.1,2,False,False,False,True,False
7.04,3,0,1,0,0,44.9,8.6,44.3,2,1,0,57.1,1,False,False,False,False,True
5.43,3,0,0,0,0,58.6,8.6,46.5,0,1,0,29.5,0,False,False,False,True,False
8.65,2,0,0,0,0,29.3,6.7,57.4,0,1,0,26.9,0,False,False,False,False,True
6.96,1,1,1,0,0,0.8,9.6,65.8,0,5,0,76.2,2,False,False,False,True,False
7.31,3,1,0,1,0,47.6,7.8,68.3,1,3,2,71.3,2,False,False,False,True,False
7.19,1,1,0,0,0,26.7,5.5,70.8,2,4,1,61.9,1,False,False,True,False,False
9.6,3,1,0,0,1,44.2,8.5,70.6,0,1,1,51.1,2,False,False,False,False,False
8.81,2,1,1,1,0,52.2,5.8,60.6,0,4,0,68.9,3,False,False,True,False,False
6.25,2,0,0,0,1,76.1,6.5,40.3,0,1,0,30.6,1,False,False,False,False,False
5.2,1,0,1,0,1,83.3,8.9,75.0,0,2,0,56.0,2,False,False,False,False,True
8.46,2,0,1,0,1,94.5,9.2,44.0,1,3,1,68.2,2,True,False,False,False,False
7.21,3,1,0,1,0,85.8,5.0,85.4,3,1,0,67.3,2,True,False,False,False,False
9.99,3,1,0,0,0,23.5,5.8,45.1,0,3,0,46.5,1,False,True,False,False,False
8.95,3,0,0,0,1,63.0,9.9,63.9,0,4,1,64.1,1,False,False,False,True,False
7.48,2,1,0,0,0,64.5,8.8,96.8,1,1,1,55.8,1,False,False,False,False,True
9.13,2,1,1,1,1,99.8,9.2,41.8,3,4,0,118.0,4,False,False,True,False,False
7.24,1,1,1,0,0,97.7,4.7,65.4,0,6,2,61.9,2,True,False,False,False,False
5.5,1,1,0,1,1,70.0,6.8,94.5,1,5,1,85.7,3,False,False,False,False,False
7.74,1,1,0,0,0,95.2,8.9,82.5,1,2,0,52.5,1,True,False,False,False,False
5.51,3,1,0,1,1,42.5,6.5,58.3,2,5,3,91.0,3,False,False,False,True,False
9.81,1,1,1,1,0,21.3,5.5,49.7,2,6,0,97.6,3,True,False,False,False,False
7.0,1,0,0,0,0,30.5,4.9,45.4,3,6,0,76.8,0,False,False,False,True,False
5.97,3,1,1,0,1,37.1,9.4,94.7,1,6,0,93.8,3,False,False,False,False,False
7.8,2,0,1,0,0,49.4,8.4,53.3,3,5,0,86.0,1,False,False,False,False,True
6.18,3,0,1,0,0,17.2,6.7,92.2,2,4,0,73.6,1,False,False,True,False,False
5.09,2,1,1,0,0,37.0,8.9,56.2,2,1,1,74.4,2,False,False,False,False,True
8.54,1,1,1,1,0,57.5,9.3,97.9,0,2,1,70.1,3,False,False,False,False,False
7.8,3,0,1,0,0,71.2,8.0,97.8,1,5,0,66.2,1,False,False,False,False,True
7.18,1,1,1,0,1,3.2,8.4,72.0,0,2,0,68.7,3,True,False,False,False,False
9.53,2,1,1,1,0,24.4,8.7,66.5,1,6,0,95.3,3,False,False,False,False,True
5.66,1,0,1,1,1,29.3,9.2,83.4,2,3,0,88.7,3,False,False,False,False,False
8.42,2,0,0,0,0,82.9,9.0,47.0,2,6,0,76.4,0,False,False,False,False,True
7.57,1,0,0,0,1,81.1,5.4,82.7,1,3,0,50.1,1,False,True,False,False,False
6.5,2,1,0,1,0,42.8,7.3,47.5,1,3,0,70.1,2,False,False,True,False,False
9.92,1,0,1,0,1,80.4,6.2,52.5,0,5,1,66.7,2,True,False,False,False,False
5.93,3,1,1,0,1,39.4,5.6,50.1,1,4,1,78.2,3,True,False,False,False,False
7.98,2,1,1,1,1,95.6,9.7,86.7,2,6,0,114.9,4,False,False,False,False,True
7.14,1,1,0,1,1,95.2,8.7,79.6,2,6,0,103.7,3,False,False,False,False,False
5.39,3,1,1,0,0,74.9,9.3,62.0,1,4,2,77.5,2,False,False,False,False,False
5.42,1,1,1,0,0,97.2,6.7,51.2,0,6,1,68.2,2,False,False,True,False,False
7.28,1,1,0,0,0,86.9,6.8,80.2,2,1,1,60.3,1,False,False,False,False,True
6.77,2,1,1,1,1,41.7,8.8,86.6,0,2,0,73.0,4,False,False,False,True,False
7.94,3,1,0,1,0,62.0,9.1,76.9,0,1,0,52.9,2,False,False,False,False,True
6.8,2,0,0,0,0,51.4,9.5,88.6,0,1,0,30.2,0,False,False,True,False,False
5.03,2,0,1,0,0,46.3,5.4,90.2,1,5,0,60.9,1,False,False,True,False,False
8.54,3,1,0,1,0,28.2,9.6,41.6,0,1,1,56.7,2,False,False,False,False,True
5.19,3,1,1,0,0,9.2,6.0,71.4,2,1,0,61.5,2,True,False,False,False,False
9.96,3,1,1,0,0,56.9,7.8,57.8,2,3,1,76.7,2,False,False,True,False,False
5.87,2,1,0,0,1,35.8,8.4,78.3,0,1,0,48.3,2,True,False,False,False,False
8.48,3,1,0,0,1,37.4,8.6,67.2,2,5,1,91.4,2,False,False,False,False,False
5.79,3,1,1,1,0,59.4,7.0,47.8,3,5,0,102.0,3,False,False,False,False,True
8.27,3,1,0,0,0,17.0,5.6,72.4,0,2,0,37.4,1,False,False,False,False,False
6.25,2,1,1,0,1,35.8,6.3,57.2,2,4,0,88.3,3,False,False,False,False,False
7.69,3,1,1,0,0,99.4,6.3,52.3,1,2,0,55.0,2,False,False,False,True,False
5.67,3,1,0,1,1,71.1,5.0,97.1,2,5,0,85.6,3,False,False,False,False,False
6.31,2,0,1,1,1,74.9,6.4,99.7,0,4,3,68.7,3,False,False,False,True,False
7.5,2,0,1,0,0,24.6,7.2,42.7,2,6,0,83.4,1,False,False,True,False,False
7.72,3,0,1,1,1,77.4,5.1,92.5,0,4,0,65.0,3,False,False,False,False,True
6.39,1,1,0,0,0,32.4,8.7,44.1,0,1,0,38.7,1,False,False,False,True,False
9.14,1,1,1,0,0,53.1,7.8,71.5,0,4,1,66.9,2,True,False,False,False,False
6.34,1,0,1,0,1,66.9,4.4,87.7,0,2,0,41.6,2,False,True,False,False,False
8.38,2,1,1,0,1,9.7,9.8,89.1,0,1,2,66.7,3,False,False,False,True,False
5.7,2,1,0,0,1,10.1,5.8,90.5,0,2,1,48.6,2,False,False,False,False,False
8.39,3,0,1,0,0,16.6,7.8,60.3,1,3,0,61.9,1,False,False,False,True,False
5.59,3,0,0,1,0,31.3,9.5,73.6,0,5,2,61.1,1,False,False,False,False,True
9.99,3,1,1,1,1,10.4,7.2,59.3,1,1,0,76.3,4,True,False,False,False,False
6.02,3,1,0,0,0,57.7,9.2,98.8,1,3,0,63.5,1,False,False,True,False,False
7.78,3,1,0,0,0,92.8,8.1,85.4,0,2,0,48.2,1,True,False,False,False,False
7.94,1,1,1,0,0,9.6,5.3,84.4,0,1,0,40.0,2,False,False,False,True,False
7.67,1,0,0,0,1,89.4,7.7,64.2,1,6,2,68.3,1,False,False,False,False,False
7.06,3,0,1,0,1,84.2,5.4,92.0,0,5,0,59.2,2,False,False,False,True,False
9.79,1,1,0,0,0,3.2,6.6,86.4,1,6,0,65.2,1,True,False,False,False,False
5.82,3,1,0,0,0,62.0,6.3,94.2,1,1,2,47.6,1,True,False,False,False,False
9.58,1,1,0,1,0,49.0,6.5,83.5,0,1,0,46.7,2,False,True,False,False,False
9.34,2,1,0,0,1,94.2,6.3,83.7,1,1,0,52.2,2,False,False,False,False,False
